,date,year,month,ISIN,monthly_return,market_cap,annual_returns
31730,2009-03-31,2009,3,US6745991058,-0.09750717200880539,45108600000.0,0.6969244850809512
31731,2009-04-30,2009,4,US6745991058,0.18054106683357668,45627300000.0,0.6969244850809512
31732,2009-05-31,2009,5,US6745991058,0.019884334925823532,54397800000.0,0.6969244850809512
31733,2009-06-30,2009,6,US6745991058,0.18590785755141478,53357200000.0,0.6969244850809512
31734,2009-07-31,2009,7,US6745991058,-0.05545431434090388,57840800000.0,0.6969244850809512
31735,2009-08-31,2009,8,US6745991058,0.11061710942354,59267700000.0,0.6969244850809512
31736,2009-09-30,2009,9,US6745991058,-0.0022105328720507375,63634700000.0,0.6969244850809512
31737,2009-10-31,2009,10,US6745991058,0.0480596259418698,61589300000.0,0.6969244850809512
31738,2009-11-30,2009,11,US6745991058,0.01923789144479667,65574600000.0,0.6969244850809512
31739,2009-12-31,2009,12,US6745991058,0.06976922088008644,66029100000.0,0.6969244850809512
31740,2010-01-31,2010,1,US6745991058,-0.005849811792982356,63586000000.0,0.1340004578035542
31741,2010-02-28,2010,2,US6745991058,-0.018683689983815723,64834700000.0,0.1340004578035542
31742,2010-03-31,2010,3,US6745991058,0.011524232447433303,68660900000.0,0.1340004578035542
31743,2010-04-30,2010,4,US6745991058,0.07679363283742524,72007000000.0,0.1340004578035542
31744,2010-05-31,2010,5,US6745991058,0.039143845219179296,67012200000.0,0.1340004578035542
31745,2010-06-30,2010,6,US6745991058,-0.11023673748403463,62664600000.0,0.1340004578035542
31746,2010-07-31,2010,7,US6745991058,-0.03691591666573986,63298100000.0,0.1340004578035542
31747,2010-08-31,2010,8,US6745991058,0.04482089381475656,59358800000.0,0.1340004578035542
31748,2010-09-30,2010,9,US6745991058,-0.041526857436779495,63625500000.0,0.1340004578035542
31749,2010-10-31,2010,10,US6745991058,0.056046319549549854,63893600000.0,0.1340004578035542
31750,2010-11-30,2010,11,US6745991058,-0.011641225162276342,71645700000.0,0.1340004578035542
31751,2010-12-31,2010,12,US6745991058,0.13052577246083835,79714700000.0,0.1340004578035542
31752,2011-01-31,2011,1,US6745991058,0.09041650751916429,78586300000.0,0.18377429772804482
31753,2011-02-28,2011,2,US6745991058,0.009490216523566693,82886200000.0,0.18377429772804482
31754,2011-03-31,2011,3,US6745991058,0.013040355704752175,84937300000.0,0.18377429772804482
31755,2011-04-30,2011,4,US6745991058,0.04545201092887472,92903400000.0,0.18377429772804482
31756,2011-05-31,2011,5,US6745991058,0.10968036877595337,87668500000.0,0.18377429772804482
31757,2011-06-30,2011,6,US6745991058,-0.10419527602307059,84560700000.0,0.18377429772804482
31758,2011-07-31,2011,7,US6745991058,0.0223124976047216,79797800000.0,0.18377429772804482
31759,2011-08-31,2011,8,US6745991058,-0.07334902831094058,70499700000.0,0.18377429772804482
31760,2011-09-30,2011,9,US6745991058,-0.12149555395532098,58042900000.0,0.18377429772804482
31761,2011-10-31,2011,10,US6745991058,-0.19728948119767542,75447600000.0,0.18377429772804482
31762,2011-11-30,2011,11,US6745991058,0.320358116891685,80285900000.0,0.18377429772804482
31763,2011-12-31,2011,12,US6745991058,0.06935356326633459,76064600000.0,0.18377429772804482
31764,2012-01-31,2012,1,US6745991058,-0.027702384241577116,80919000000.0,-0.21929984925582907
31765,2012-02-29,2012,2,US6745991058,0.05976648363128822,84649900000.0,-0.21929984925582907
31766,2012-03-31,2012,3,US6745991058,0.056088328075709834,77225900000.0,-0.21929984925582907
31767,2012-04-30,2012,4,US6745991058,-0.06543849692335273,73985600000.0,-0.21929984925582907
31768,2012-05-31,2012,5,US6745991058,-0.04708787125746105,64293300000.0,-0.21929984925582907
31769,2012-06-30,2012,6,US6745991058,-0.15416415106996711,69565300000.0,-0.21929984925582907
31770,2012-07-31,2012,7,US6745991058,0.10079210080201434,70489700000.0,-0.21929984925582907
31771,2012-08-31,2012,8,US6745991058,0.021875394009258226,68853600000.0,-0.21929984925582907
31772,2012-09-30,2012,9,US6745991058,-0.03200049353556544,69704100000.0,-0.21929984925582907
31773,2012-10-31,2012,10,US6745991058,0.022624640372919624,63972100000.0,-0.21929984925582907
31774,2012-11-30,2012,11,US6745991058,-0.08473927404492491,60933900000.0,-0.21929984925582907
31775,2012-12-31,2012,12,US6745991058,-0.06931412507417097,62068200000.0,-0.21929984925582907
31776,2013-01-31,2013,1,US6745991058,0.04872315585828615,71102800000.0,0.30741358164435345
31777,2013-02-28,2013,2,US6745991058,0.1445001445101107,66318100000.0,0.30741358164435345
31778,2013-03-31,2013,3,US6745991058,-0.05736777025026553,63138200000.0,0.30741358164435345
31779,2013-04-30,2013,4,US6745991058,-0.03730254041570432,71911800000.0,0.30741358164435345
31780,2013-05-31,2013,5,US6745991058,0.10893179288373689,74175600000.0,0.30741358164435345
31781,2013-06-30,2013,6,US6745991058,0.07675400643799107,71887600000.0,0.30741358164435345
31782,2013-07-31,2013,7,US6745991058,-0.0384782294228265,71756500000.0,0.30741358164435345
31783,2013-08-31,2013,8,US6745991058,-0.0018889056048677234,71079600000.0,0.30741358164435345
31784,2013-09-30,2013,9,US6745991058,-0.018254898676938535,75398800000.0,0.30741358164435345
31785,2013-10-31,2013,10,US6745991058,0.07775503241214606,77446200000.0,0.30741358164435345
31786,2013-11-30,2013,11,US6745991058,0.013351166545316321,76543500000.0,0.30741358164435345
31787,2013-12-31,2013,12,US6745991058,-0.00930937263263114,75699600000.0,0.30741358164435345
31788,2014-01-31,2014,1,US6745991058,0.010524158264420462,69596100000.0,-0.08489279371407751
31789,2014-02-28,2014,2,US6745991058,-0.08265333187711606,76709100000.0,-0.08489279371407751
31790,2014-03-31,2014,3,US6745991058,0.10098561964776216,74861200000.0,-0.08489279371407751
31791,2014-04-30,2014,4,US6745991058,-0.004580353142910192,75222600000.0,-0.08489279371407751
31792,2014-05-31,2014,5,US6745991058,0.000946668425504235,78317900000.0,-0.08489279371407751
31793,2014-06-30,2014,6,US6745991058,0.0502190007364626,80013300000.0,-0.08489279371407751
31794,2014-07-31,2014,7,US6745991058,0.037859942571582636,76177500000.0,-0.08489279371407751
31795,2014-08-31,2014,8,US6745991058,-0.0477589223481885,80870800000.0,-0.08489279371407751
31796,2014-09-30,2014,9,US6745991058,0.059654783511468544,74557400000.0,-0.08489279371407751
31797,2014-10-31,2014,10,US6745991058,-0.08436359022794872,68958800000.0,-0.08489279371407751
31798,2014-11-30,2014,11,US6745991058,-0.07582464108386898,61855900000.0,-0.08489279371407751
31799,2014-12-31,2014,12,US6745991058,-0.04990212819124571,62507300000.0,-0.08489279371407751
31800,2015-01-31,2015,1,US6745991058,0.02420570907560671,62034200000.0,0.024374528526250834
31801,2015-02-28,2015,2,US6745991058,-0.005589557029745284,60011700000.0,0.024374528526250834
31802,2015-03-31,2015,3,US6745991058,-0.030187997107736866,56072700000.0,0.024374528526250834
31803,2015-04-30,2015,4,US6745991058,-0.035823015133359996,61526400000.0,0.024374528526250834
31804,2015-05-31,2015,5,US6745991058,0.08431450165241323,60059300000.0,0.024374528526250834
31805,2015-06-30,2015,6,US6745991058,-0.019993547729819677,59412500000.0,0.024374528526250834
31806,2015-07-31,2015,7,US6745991058,-0.027920958478078132,53629400000.0,0.024374528526250834
31807,2015-08-31,2015,8,US6745991058,-0.08624008555387228,55776100000.0,0.024374528526250834
31808,2015-09-30,2015,9,US6745991058,0.008787414783533143,50521100000.0,0.024374528526250834
31809,2015-10-31,2015,10,US6745991058,-0.04753562658313517,56928900000.0,0.024374528526250834
31810,2015-11-30,2015,11,US6745991058,0.14566796457877407,57730800000.0,0.024374528526250834
31811,2015-12-31,2015,12,US6745991058,0.014689726051671076,51636200000.0,0.024374528526250834
31812,2016-01-31,2016,1,US6745991058,-0.10856923318722382,52567900000.0,-0.011524456323645488
31813,2016-02-29,2016,2,US6745991058,-0.015535007640167726,52560600000.0,-0.011524456323645488
31814,2016-03-31,2016,3,US6745991058,0.05888205679262922,52262800000.0,-0.011524456323645488
31815,2016-04-30,2016,4,US6745991058,-0.02101029842892584,58540800000.0,-0.011524456323645488
31816,2016-05-31,2016,5,US6745991058,0.11920758628632856,57616700000.0,-0.011524456323645488
31817,2016-06-30,2016,6,US6745991058,-0.011654431942919838,57722300000.0,-0.011524456323645488
31818,2016-07-31,2016,7,US6745991058,0.013015297312774949,57088200000.0,-0.011524456323645488
31819,2016-08-31,2016,8,US6745991058,-0.02748631679928733,58707700000.0,-0.011524456323645488
31820,2016-09-30,2016,9,US6745991058,0.044169455698432274,55724600000.0,-0.011524456323645488
31821,2016-10-31,2016,10,US6745991058,-0.04298426890472779,55717000000.0,-0.011524456323645488
31822,2016-11-30,2016,11,US6745991058,-0.052459478754439834,54532500000.0,-0.011524456323645488
31823,2016-12-31,2016,12,US6745991058,0.03290018324388169,54433100000.0,-0.011524456323645488
31824,2017-01-31,2017,1,US6745991058,0.010509347645978237,51796000000.0,0.043994285791424836
31825,2017-02-28,2017,2,US6745991058,-0.050823894270615275,50099300000.0,0.043994285791424836
31826,2017-03-31,2017,3,US6745991058,-0.02026138881586353,48443900000.0,0.043994285791424836
31827,2017-04-30,2017,4,US6745991058,-0.025960709151892632,47052400000.0,0.043994285791424836
31828,2017-05-31,2017,5,US6745991058,-0.04580926988124876,45056800000.0,0.043994285791424836
31829,2017-06-30,2017,6,US6745991058,-0.005096669687755547,45775500000.0,0.043994285791424836
31830,2017-07-31,2017,7,US6745991058,0.02519001850957516,47350000000.0,0.043994285791424836
31831,2017-08-31,2017,8,US6745991058,0.004407548634670681,45645000000.0,0.043994285791424836
31832,2017-09-30,2017,9,US6745991058,-0.02892895532482784,49093200000.0,0.043994285791424836
31833,2017-10-31,2017,10,US6745991058,0.08668997304185506,49411900000.0,0.043994285791424836
31834,2017-11-30,2017,11,US6745991058,0.021049720068289878,53949800000.0,0.043994285791424836
31835,2017-12-31,2017,12,US6745991058,0.0730285650232594,56368000000.0,0.043994285791424836
31836,2018-01-31,2018,1,US6745991058,0.06041507068737377,57363200000.0,0.1122247264342638
31837,2018-02-28,2018,2,US6745991058,0.03312481528913407,50193800000.0,0.1122247264342638
31838,2018-03-31,2018,3,US6745991058,-0.1375877057061352,49704100000.0,0.1122247264342638
31839,2018-04-30,2018,4,US6745991058,-0.0025706704013564157,59163400000.0,0.1122247264342638
31840,2018-05-31,2018,5,US6745991058,0.18416117798121073,64477900000.0,0.1122247264342638
31841,2018-06-30,2018,6,US6745991058,0.11125759620560273,64079700000.0,0.1122247264342638
31842,2018-07-31,2018,7,US6745991058,-0.02157935009231242,64183100000.0,0.1122247264342638
31843,2018-08-31,2018,8,US6745991058,0.0014564813419717221,61078300000.0,0.1122247264342638
31844,2018-09-30,2018,9,US6745991058,-0.033521994555093824,62837200000.0,0.1122247264342638
31845,2018-10-31,2018,10,US6745991058,0.051408069621426085,50639600000.0,0.1122247264342638
31846,2018-11-30,2018,11,US6745991058,-0.1777968921853409,53055700000.0,0.1122247264342638
31847,2018-12-31,2018,12,US6745991058,0.04345812824778346,46343500000.0,0.1122247264342638
31848,2019-01-31,2019,1,US6745991058,-0.12928356589911746,50054700000.0,-0.49062569780006104
31849,2019-02-28,2019,2,US6745991058,0.10849991505747782,49582500000.0,-0.49062569780006104
31850,2019-03-31,2019,3,US6745991058,-0.007194550872711793,49509500000.0,-0.49062569780006104
31851,2019-04-30,2019,4,US6745991058,0.006886497148492712,44035000000.0,-0.49062569780006104
31852,2019-05-31,2019,5,US6745991058,-0.14438539111474508,37221900000.0,-0.49062569780006104
31853,2019-06-30,2019,6,US6745991058,-0.14196364577526485,37603300000.0,-0.49062569780006104
31854,2019-07-31,2019,7,US6745991058,0.025783428021843496,38435200000.0,-0.49062569780006104
31855,2019-08-31,2019,8,US6745991058,0.06809866394924982,38948000000.0,-0.49062569780006104
31856,2019-09-30,2019,9,US6745991058,-0.1822447224857685,39725800000.0,-0.49062569780006104
31857,2019-10-31,2019,10,US6745991058,0.024354018969926505,36179400000.0,-0.49062569780006104
31858,2019-11-30,2019,11,US6745991058,-0.03381313970847557,34455300000.0,-0.49062569780006104
31859,2019-12-31,2019,12,US6745991058,-0.08536320509096809,36813600000.0,-0.49062569780006104
31860,2020-01-31,2020,1,US6745991058,0.08794887052845995,35558300000.0,-0.1488344433804316
31861,2020-02-29,2020,2,US6745991058,-0.02742015220123804,29309700000.0,-0.1488344433804316
31862,2020-03-31,2020,3,US6745991058,-0.17789505986748988,10566700000.0,-0.1488344433804316
31863,2020-04-30,2020,4,US6745991058,-0.6534676258992805,14940300000.0,-0.1488344433804316
31864,2020-05-31,2020,5,US6745991058,0.4189954207891429,11655200000.0,-0.1488344433804316
31865,2020-06-30,2020,6,US6745991058,-0.0938327670617192,16803100000.0,-0.1488344433804316
31866,2020-07-31,2020,7,US6745991058,0.26136183309776245,14640400000.0,-0.1488344433804316
31867,2020-08-31,2020,8,US6745991058,-0.12406559487412037,11850000000.0,-0.1488344433804316
31868,2020-09-30,2020,9,US6745991058,-0.1816393333110658,9321410000.0,-0.1488344433804316
31869,2020-10-31,2020,10,US6745991058,-0.22359586790689326,8501940000.0,-0.1488344433804316
31870,2020-11-30,2020,11,US6745991058,-0.0031015739173404747,14675900000.0,-0.1488344433804316
31871,2020-12-31,2020,12,US6745991058,0.5678774072433506,16119200000.0,-0.1488344433804316
31872,2005-01-31,2005,1,US6752321025,-0.024718397997496977,,0.39146918354815974
31873,2005-02-28,2005,2,US6752321025,0.07632338787295483,,0.39146918354815974
31874,2005-03-31,2005,3,US6752321025,0.001818236012995957,,0.39146918354815974
31875,2005-04-30,2005,4,US6752321025,-0.01240702171972632,,0.39146918354815974
31876,2005-05-31,2005,5,US6752321025,-0.11511463260325966,,0.39146918354815974
31877,2005-06-30,2005,6,US6752321025,0.08634073267057045,,0.39146918354815974
31878,2005-07-31,2005,7,US6752321025,0.08110818603485019,,0.39146918354815974
31879,2005-08-31,2005,8,US6752321025,0.10801252319109476,,0.39146918354815974
31880,2005-09-30,2005,9,US6752321025,0.12950656689864476,,0.39146918354815974
31881,2005-10-31,2005,10,US6752321025,0.0893171500046325,,0.39146918354815974
31882,2005-11-30,2005,11,US6752321025,-0.07608233392872327,,0.39146918354815974
31883,2005-12-31,2005,12,US6752321025,0.047364787111622515,,0.39146918354815974
31884,2006-01-31,2006,1,US6752321025,-0.04999121033664411,,0.6600622652446596
31885,2006-02-28,2006,2,US6752321025,0.15770360604168115,,0.6600622652446596
31886,2006-03-31,2006,3,US6752321025,-0.03246688377854588,,0.6600622652446596
31887,2006-04-30,2006,4,US6752321025,0.01596249948374844,,0.6600622652446596
31888,2006-05-31,2006,5,US6752321025,0.0921563446411513,,0.6600622652446596
31889,2006-06-30,2006,6,US6752321025,0.27348184542087717,,0.6600622652446596
31890,2006-07-31,2006,7,US6752321025,0.1968492429999416,,0.6600622652446596
31891,2006-08-31,2006,8,US6752321025,-0.05812107743778849,,0.6600622652446596
31892,2006-09-30,2006,9,US6752321025,-0.17383131530503776,,0.6600622652446596
31893,2006-10-31,2006,10,US6752321025,-0.17142901975552732,,0.6600622652446596
31894,2006-11-30,2006,11,US6752321025,0.29045148094841305,,0.6600622652446596
31895,2006-12-31,2006,12,US6752321025,0.11929675232239045,,0.6600622652446596
31896,2007-01-31,2007,1,US6752321025,-0.09588304706962107,2139770000.0,0.47570820418735527
31897,2007-02-28,2007,2,US6752321025,-0.0007540931305017554,2186710000.0,0.47570820418735527
31898,2007-03-31,2007,3,US6752321025,-0.013104999637181588,2335300000.0,0.47570820418735527
31899,2007-04-30,2007,4,US6752321025,0.09502661686420988,2592200000.0,0.47570820418735527
31900,2007-05-31,2007,5,US6752321025,0.10029007305543627,2728520000.0,0.47570820418735527
31901,2007-06-30,2007,6,US6752321025,0.061062832592881866,2870280000.0,0.47570820418735527
31902,2007-07-31,2007,7,US6752321025,0.05973428423534819,3086730000.0,0.47570820418735527
31903,2007-08-31,2007,8,US6752321025,0.06108891976380685,3691330000.0,0.47570820418735527
31904,2007-09-30,2007,9,US6752321025,0.19331805720364995,4166210000.0,0.47570820418735527
31905,2007-10-31,2007,10,US6752321025,0.14771032283505062,4255490000.0,0.47570820418735527
31906,2007-11-30,2007,11,US6752321025,-0.027762632109646225,3514200000.0,0.47570820418735527
31907,2007-12-31,2007,12,US6752321025,-0.10501813041607772,3709160000.0,0.47570820418735527
31908,2008-01-31,2008,1,US6752321025,0.004171745437689832,3171100000.0,-0.8712937258655049
31909,2008-02-29,2008,2,US6752321025,-0.10378342337413651,3304730000.0,-0.8712937258655049
31910,2008-03-31,2008,3,US6752321025,0.006628959491811609,3469970000.0,-0.8712937258655049
31911,2008-04-30,2008,4,US6752321025,0.04821959862798221,3678170000.0,-0.8712937258655049
31912,2008-05-31,2008,5,US6752321025,-0.022137452882207788,3933440000.0,-0.8712937258655049
31913,2008-06-30,2008,6,US6752321025,0.13262400857845405,4247080000.0,-0.8712937258655049
31914,2008-07-31,2008,7,US6752321025,0.0748500306059988,3342550000.0,-0.8712937258655049
31915,2008-08-31,2008,8,US6752321025,-0.23001457903049452,3458400000.0,-0.8712937258655049
31916,2008-09-30,2008,9,US6752321025,0.06903080746321644,2954690000.0,-0.8712937258655049
31917,2008-10-31,2008,10,US6752321025,-0.2022157853953728,1534570000.0,-0.8712937258655049
31918,2008-11-30,2008,11,US6752321025,-0.4255865314570494,1406560000.0,-0.8712937258655049
31919,2008-12-31,2008,12,US6752321025,-0.22308110393139682,1587410000.0,-0.8712937258655049
31920,2009-01-31,2009,1,US6752321025,0.31143930560953487,1877220000.0,1.0960936723825259
31921,2009-02-28,2009,2,US6752321025,0.1520300306233331,1735450000.0,1.0960936723825259
31922,2009-03-31,2009,3,US6752321025,-0.15400445892642772,2014040000.0,1.0960936723825259
31923,2009-04-30,2009,4,US6752321025,0.2746401783904317,2493250000.0,1.0960936723825259
31924,2009-05-31,2009,5,US6752321025,0.32625083495022106,2813320000.0,1.0960936723825259
31925,2009-06-30,2009,6,US6752321025,0.10393083269378367,2473010000.0,1.0960936723825259
31926,2009-07-31,2009,7,US6752321025,-0.14716649105464974,2793800000.0,1.0960936723825259
31927,2009-08-31,2009,8,US6752321025,0.19069939244182346,2862390000.0,1.0960936723825259
31928,2009-09-30,2009,9,US6752321025,-0.037718087780665994,3113670000.0,1.0960936723825259
31929,2009-10-31,2009,10,US6752321025,0.053681203241548694,2804530000.0,1.0960936723825259
31930,2009-11-30,2009,11,US6752321025,-0.06230877977760435,2998270000.0,1.0960936723825259
31931,2009-12-31,2009,12,US6752321025,0.08461971197119716,3211770000.0,1.0960936723825259
31932,2010-01-31,2010,1,US6752321025,0.05441852262943334,3002110000.0,0.4335389999270104
31933,2010-02-28,2010,2,US6752321025,-0.03537733528780981,3319840000.0,0.4335389999270104
31934,2010-03-31,2010,3,US6752321025,0.07582788548816423,3500920000.0,0.4335389999270104
31935,2010-04-30,2010,4,US6752321025,0.06355345733083081,3611830000.0,0.4335389999270104
31936,2010-05-31,2010,5,US6752321025,0.02554594883679459,2551440000.0,0.4335389999270104
31937,2010-06-30,2010,6,US6752321025,-0.39054895007648444,2475890000.0,0.4335389999270104
31938,2010-07-31,2010,7,US6752321025,0.09313900258125232,2678980000.0,0.4335389999270104
31939,2010-08-31,2010,8,US6752321025,0.19238897876115435,2707670000.0,0.4335389999270104
31940,2010-09-30,2010,9,US6752321025,-0.015394041510301043,2916120000.0,0.4335389999270104
31941,2010-10-31,2010,10,US6752321025,0.03339185705396043,3348100000.0,0.4335389999270104
31942,2010-11-30,2010,11,US6752321025,0.1910706796993452,3739350000.0,0.4335389999270104
31943,2010-12-31,2010,12,US6752321025,0.14552299442067043,3984490000.0,0.4335389999270104
31944,2011-01-31,2011,1,US6752321025,0.01629034164794899,4179310000.0,0.3515596664563576
31945,2011-02-28,2011,2,US6752321025,0.05980519883367464,4525670000.0,0.3515596664563576
31946,2011-03-31,2011,3,US6752321025,0.03469823801440017,4854100000.0,0.3515596664563576
31947,2011-04-30,2011,4,US6752321025,0.11865833132964652,4743980000.0,0.3515596664563576
31948,2011-05-31,2011,5,US6752321025,-0.07312956348579186,4422730000.0,0.3515596664563576
31949,2011-06-30,2011,6,US6752321025,-0.07132187945463361,4395590000.0,0.3515596664563576
31950,2011-07-31,2011,7,US6752321025,0.05395123384253822,4688630000.0,0.3515596664563576
31951,2011-08-31,2011,8,US6752321025,0.03621451367887059,4633280000.0,0.3515596664563576
31952,2011-09-30,2011,9,US6752321025,-0.015998332246155062,3835560000.0,0.3515596664563576
31953,2011-10-31,2011,10,US6752321025,-0.2062204423061152,4519100000.0,0.3515596664563576
31954,2011-11-30,2011,11,US6752321025,0.21790114421992435,5138140000.0,0.3515596664563576
31955,2011-12-31,2011,12,US6752321025,0.18071088238204988,4983650000.0,0.3515596664563576
31956,2012-01-31,2012,1,US6752321025,-0.02986450805587328,5249420000.0,0.14538262528617943
31957,2012-02-29,2012,2,US6752321025,0.09234538643362779,5863120000.0,0.14538262528617943
31958,2012-03-31,2012,3,US6752321025,0.0873014079414224,5836450000.0,0.14538262528617943
31959,2012-04-30,2012,4,US6752321025,-0.004754531094113782,5591690000.0,0.14538262528617943
31960,2012-05-31,2012,5,US6752321025,-0.04505750967196251,5005770000.0,0.14538262528617943
31961,2012-06-30,2012,6,US6752321025,-0.14022186623510824,5183380000.0,0.14538262528617943
31962,2012-07-31,2012,7,US6752321025,0.08768504858320197,5577540000.0,0.14538262528617943
31963,2012-08-31,2012,8,US6752321025,0.09569996199830456,5777160000.0,0.14538262528617943
31964,2012-09-30,2012,9,US6752321025,0.013334115914499454,5961670000.0,0.14538262528617943
31965,2012-10-31,2012,10,US6752321025,0.02428480409450637,5646800000.0,0.14538262528617943
31966,2012-11-30,2012,11,US6752321025,-0.007659683845264152,5684570000.0,0.14538262528617943
31967,2012-12-31,2012,12,US6752321025,-0.02771000077706116,5804350000.0,0.14538262528617943
31968,2013-01-31,2013,1,US6752321025,0.020102724763701087,6820840000.0,0.44676817668855817
31969,2013-02-28,2013,2,US6752321025,0.1771710914608351,6877300000.0,0.44676817668855817
31970,2013-03-31,2013,3,US6752321025,-0.0023826426479724664,7185260000.0,0.44676817668855817
31971,2013-04-30,2013,4,US6752321025,0.05255222533056413,7592190000.0,0.44676817668855817
31972,2013-05-31,2013,5,US6752321025,0.047055045445133996,7842120000.0,0.44676817668855817
31973,2013-06-30,2013,6,US6752321025,0.04012187493694388,7811830000.0,0.44676817668855817
31974,2013-07-31,2013,7,US6752321025,0.034170491625183874,8773730000.0,0.44676817668855817
31975,2013-08-31,2013,8,US6752321025,0.12451227564679757,8393960000.0,0.44676817668855817
31976,2013-09-30,2013,9,US6752321025,-0.07079657827659384,8789960000.0,0.44676817668855817
31977,2013-10-31,2013,10,US6752321025,0.05078775779858687,9292000000.0,0.44676817668855817
31978,2013-11-30,2013,11,US6752321025,0.05667385369220612,8351760000.0,0.44676817668855817
31979,2013-12-31,2013,12,US6752321025,-0.08319994308682815,8534610000.0,0.44676817668855817
31980,2014-01-31,2014,1,US6752321025,0.0016507121341451537,7373660000.0,-0.17932530521440332
31981,2014-02-28,2014,2,US6752321025,-0.15441119507574422,7744770000.0,-0.17932530521440332
31982,2014-03-31,2014,3,US6752321025,0.05950477237519359,7761000000.0,-0.17932530521440332
31983,2014-04-30,2014,4,US6752321025,0.027108611317461923,7914380000.0,-0.17932530521440332
31984,2014-05-31,2014,5,US6752321025,0.005116371623845409,7781540000.0,-0.17932530521440332
31985,2014-06-30,2014,6,US6752321025,-0.008806228703051573,8438190000.0,-0.17932530521440332
31986,2014-07-31,2014,7,US6752321025,0.08785751050541211,7334930000.0,-0.17932530521440332
31987,2014-08-31,2014,8,US6752321025,-0.13170206380311777,7513140000.0,-0.17932530521440332
31988,2014-09-30,2014,9,US6752321025,0.02934753878372611,7038980000.0,-0.17932530521440332
31989,2014-10-31,2014,10,US6752321025,-0.07375203451163821,7379120000.0,-0.17932530521440332
31990,2014-11-30,2014,11,US6752321025,0.06580995722139515,6585240000.0,-0.17932530521440332
31991,2014-12-31,2014,12,US6752321025,-0.08704925708203101,6175700000.0,-0.17932530521440332
31992,2015-01-31,2015,1,US6752321025,-0.05828438678004745,5498380000.0,-0.3094245578551151
31993,2015-02-28,2015,2,US6752321025,-0.07498964360021035,5432600000.0,-0.3094245578551151
31994,2015-03-31,2015,3,US6752321025,0.0007447215345289225,5325270000.0,-0.3094245578551151
31995,2015-04-30,2015,4,US6752321025,0.0060941271118262865,5441790000.0,-0.3094245578551151
31996,2015-05-31,2015,5,US6752321025,0.009170781440537307,5016200000.0,-0.3094245578551151
31997,2015-06-30,2015,6,US6752321025,-0.06755411609145884,4600490000.0,-0.3094245578551151
31998,2015-07-31,2015,7,US6752321025,-0.09820167192462524,3915740000.0,-0.3094245578551151
31999,2015-08-31,2015,8,US6752321025,-0.133884190440293,4287540000.0,-0.3094245578551151
32000,2015-09-30,2015,9,US6752321025,0.030973120363381648,3843330000.0,-0.3094245578551151
32001,2015-10-31,2015,10,US6752321025,-0.03577411652969965,4111450000.0,-0.3094245578551151
32002,2015-11-30,2015,11,US6752321025,0.13214632611461485,4279740000.0,-0.3094245578551151
32003,2015-12-31,2015,12,US6752321025,-0.019865509053669565,3671140000.0,-0.3094245578551151
32004,2016-01-31,2016,1,US6752321025,-0.13548466635845274,3312050000.0,-0.34675961600364996
32005,2016-02-29,2016,2,US6752321025,-0.14712006046518256,2702640000.0,-0.34675961600364996
32006,2016-03-31,2016,3,US6752321025,-0.13289525386036638,3259450000.0,-0.34675961600364996
32007,2016-04-30,2016,4,US6752321025,0.16563340628826514,3593890000.0,-0.34675961600364996
32008,2016-05-31,2016,5,US6752321025,0.1358523028057173,3241860000.0,-0.34675961600364996
32009,2016-06-30,2016,6,US6752321025,-0.07914360617535687,2928070000.0,-0.34675961600364996
32010,2016-07-31,2016,7,US6752321025,-0.08338341821402592,2733920000.0,-0.34675961600364996
32011,2016-08-31,2016,8,US6752321025,-0.11592814991199908,2600560000.0,-0.34675961600364996
32012,2016-09-30,2016,9,US6752321025,-0.03477081320568746,2697640000.0,-0.34675961600364996
32013,2016-10-31,2016,10,US6752321025,0.0520786993974197,2333950000.0,-0.34675961600364996
32014,2016-11-30,2016,11,US6752321025,-0.10675674377036097,2613430000.0,-0.34675961600364996
32015,2016-12-31,2016,12,US6752321025,0.13515868746637988,2766420000.0,-0.34675961600364996
32016,2017-01-31,2017,1,US6752321025,0.033711485788480974,2731110000.0,-0.23781697252843212
32017,2017-02-28,2017,2,US6752321025,-0.02658842944897772,2777400000.0,-0.23781697252843212
32018,2017-03-31,2017,3,US6752321025,0.07463501930865593,2660850000.0,-0.23781697252843212
32019,2017-04-30,2017,4,US6752321025,-0.08858485108769976,2593080000.0,-0.23781697252843212
32020,2017-05-31,2017,5,US6752321025,-0.026166732380008967,2395580000.0,-0.23781697252843212
32021,2017-06-30,2017,6,US6752321025,-0.034048940414354294,2244260000.0,-0.23781697252843212
32022,2017-07-31,2017,7,US6752321025,-0.0735345232983704,2520620000.0,-0.23781697252843212
32023,2017-08-31,2017,8,US6752321025,0.09317517241379317,2215980000.0,-0.23781697252843212
32024,2017-09-30,2017,9,US6752321025,-0.08624292160009696,2581540000.0,-0.23781697252843212
32025,2017-10-31,2017,10,US6752321025,0.12347970173985084,1987200000.0,-0.23781697252843212
32026,2017-11-30,2017,11,US6752321025,-0.22019999410046895,1920370000.0,-0.23781697252843212
32027,2017-12-31,2017,12,US6752321025,-0.007451959449235993,2077620000.0,-0.23781697252843212
32028,2018-01-31,2018,1,US6752321025,0.057001664189438125,2032410000.0,-0.03128816582565855
32029,2018-02-28,2018,2,US6752321025,-0.011826354502187298,1809700000.0,-0.03128816582565855
